Date,Closing price   XAU/USD (Troy Ounce=31.1035 grams),Change Price,Change %,Indian Rs (85.53),UAE Dirham AED ( 3.67), Sri Lankan Rupee LKR (295.40),South African Rand R(19.10),Singapore Dollar sD  (1.34),Pakistani Rupee R(279.66),Japanese Yen (145.53),Chinese Yuan (7.72), Canadian Dollar (1.42), Australian Dollar AUD(1.64),Malaysian Ringgit RM (4.44),Russion ruble R(84.44)
"Nov 29, 2024","2,657.00",17.10,0.647751809,227253.21,9751.19,784877.8,50748.7,3560.38,743056.62,386673.21,20512.04,3772.94,4357.48,11797.08,224357.08
"Nov 27, 2024","2,639.90",19.60,0.748005954,225790.647,9688.433,779826.46,50422.09,3537.466,738274.434,384184.647,20380.028,3748.658,4329.436,11721.156,222913.156
"Nov 26, 2024","2,620.30",3.50,0.133751146,224114.259,9616.501,774036.62,50047.73,3511.202,732793.098,381332.259,20228.716,3720.826,4297.292,11634.132,221258.132
"Nov 25, 2024","2,616.80",-93.10,-3.435551127,223814.904,9603.656,773002.72,49980.88,3506.512,731814.288,380822.904,20201.696,3715.856,4291.552,11618.592,220962.592
"Nov 22, 2024","2,709.90",37.80,1.414617716,231777.747,9945.333,800504.46,51759.09,3631.266,757850.634,394371.747,20920.428,3848.058,4444.236,12031.956,228823.956
"Nov 21, 2024","2,672.10",23.90,0.902499811,228544.713,9806.607,789338.34,51037.11,3580.614,747279.486,388870.713,20628.612,3794.382,4382.244,11864.124,225632.124
"Nov 20, 2024","2,648.20",21.10,0.80316699,226500.546,9718.894,782278.28,50580.62,3548.588,740595.612,385392.546,20444.104,3760.444,4343.048,11758.008,223614.008
"Nov 19, 2024","2,627.10",16.50,0.632038612,224695.863,9641.457,776045.34,50177.61,3520.314,734694.786,382321.863,20281.212,3730.482,4308.444,11664.324,221832.324
"Nov 18, 2024","2,610.60",44.90,1.750009744,223284.618,9580.902,771171.24,49862.46,3498.204,730080.396,379920.618,20153.832,3707.052,4281.384,11591.064,220439.064
"Nov 15, 2024","2,565.70",-2.50,-0.097344444,219444.321,9416.119,757907.78,49004.87,3438.038,717523.662,373386.321,19807.204,3643.294,4207.748,11391.708,216647.708
"Nov 14, 2024","2,568.20",-12.60,-0.488220707,219658.146,9425.294,758646.28,49052.62,3441.388,718222.812,373750.146,19826.504,3646.844,4211.848,11402.808,216858.808
"Nov 13, 2024","2,580.80",-19.20,-0.738461538,220735.824,9471.536,762368.32,49293.28,3458.272,721746.528,375583.824,19923.776,3664.736,4232.512,11458.752,217922.752
"Nov 12, 2024","2,600.00",-11.20,-0.428921569,222378,9542,768040,49660,3484,727116,378378,20072,3692,4264,11544,219544
"Nov 11, 2024","2,611.20",-76.30,-2.839069767,223335.936,9583.104,771348.48,49873.92,3499.008,730248.192,380007.936,20158.464,3707.904,4282.368,11593.728,220489.728
"Nov 8, 2024","2,687.50",-10.90,-0.403943077,229861.875,9863.125,793887.5,51331.25,3601.25,751586.25,391111.875,20747.5,3816.25,4407.5,11932.5,226932.5
"Nov 7, 2024","2,698.40",30.80,1.154595891,230794.152,9903.128,797107.36,51539.44,3615.856,754634.544,392698.152,20831.648,3831.728,4425.376,11980.896,227852.896
"Nov 6, 2024","2,667.60",-72.70,-2.652994198,228159.828,9790.092,788009.04,50951.16,3574.584,746021.016,388215.828,20593.872,3787.992,4374.864,11844.144,225252.144
"Nov 5, 2024","2,740.30",4.20,0.153503161,234377.859,10056.901,809484.62,52339.73,3672.002,766352.298,398795.859,21155.116,3891.226,4494.092,12166.932,231390.932
"Nov 4, 2024","2,736.10",-2.50,-0.091287519,234018.633,10041.487,808243.94,52259.51,3666.374,765177.726,398184.633,21122.692,3885.262,4487.204,12148.284,231036.284
"Nov 1, 2024","2,738.60",0.30,0.010955702,234232.458,10050.662,808982.44,52307.26,3669.724,765876.876,398548.458,21141.992,3888.812,4491.304,12159.384,231247.384
"Oct 31, 2024","2,738.30",-50.20,-1.800251031,234206.799,10049.561,808893.82,52301.53,3669.322,765792.978,398504.799,21139.676,3888.386,4490.812,12158.052,231222.052
"Oct 30, 2024","2,788.50",20.10,0.726051149,238500.405,10233.795,823722.9,53260.35,3736.59,779831.91,405810.405,21527.22,3959.67,4573.14,12380.94,235460.94
"Oct 29, 2024","2,768.40",25.50,0.929672974,236781.252,10160.028,817785.36,52876.44,3709.656,774210.744,402885.252,21372.048,3931.128,4540.176,12291.696,233763.696
"Oct 28, 2024","2,742.90",2.00,0.072968733,234600.237,10066.443,810252.66,52389.39,3675.486,767079.414,399174.237,21175.188,3894.918,4498.356,12178.476,231610.476
"Oct 25, 2024","2,740.90",6.00,0.219386449,234429.177,10059.103,809661.86,52351.19,3672.806,766520.094,398883.177,21159.748,3892.078,4495.076,12169.596,231441.596
"Oct 24, 2024","2,734.90",20.50,0.755231359,233915.997,10037.083,807889.46,52236.59,3664.766,764842.134,398009.997,21113.428,3883.558,4485.236,12142.956,230934.956
"Oct 23, 2024","2,714.40",-29.80,-1.085926682,232162.632,9961.848,801833.76,51845.04,3637.296,759109.104,395026.632,20955.168,3854.448,4451.616,12051.936,229203.936
"Oct 22, 2024","2,744.20",21.10,0.774852191,234711.426,10071.214,810636.68,52414.22,3677.228,767442.972,399363.426,21185.224,3896.764,4500.488,12184.248,231720.248
"Oct 21, 2024","2,723.10",9.40,0.346390537,232906.743,9993.777,804403.74,52011.21,3648.954,761542.146,396292.743,21022.332,3866.802,4465.884,12090.564,229938.564
"Oct 18, 2024","2,713.70",22.70,0.843552583,232102.761,9959.279,801626.98,51831.67,3636.358,758913.342,394924.761,20949.764,3853.454,4450.468,12048.828,229144.828
"Oct 17, 2024","2,691.00",17.00,0.635751683,230161.23,9875.97,794921.4,51398.1,3605.94,752565.06,391621.23,20774.52,3821.22,4413.24,11948.04,227228.04
"Oct 16, 2024","2,674.00",12.60,0.473435034,228707.22,9813.58,789899.6,51073.4,3583.16,747810.84,389147.22,20643.28,3797.08,4385.36,11872.56,225792.56
"Oct 15, 2024","2,661.40",13.60,0.51363396,227629.542,9767.338,786177.56,50832.74,3566.276,744287.124,387313.542,20546.008,3779.188,4364.696,11816.616,224728.616
"Oct 14, 2024","2,647.80",-9.80,-0.368753763,226466.334,9717.426,782160.12,50572.98,3548.052,740483.748,385334.334,20441.016,3759.876,4342.392,11756.232,223580.232
"Oct 11, 2024","2,657.60",37.00,1.411890407,227304.528,9753.392,785055.04,50760.16,3561.184,743224.416,386760.528,20516.672,3773.792,4358.464,11799.744,224407.744
"Oct 10, 2024","2,620.60",14.60,0.560245587,224139.918,9617.602,774125.24,50053.46,3511.604,732876.996,381375.918,20231.032,3721.252,4297.784,11635.464,221283.464
"Oct 9, 2024","2,606.00",-9.00,-0.34416826,222891.18,9564.02,769812.4,49774.6,3492.04,728793.96,379251.18,20118.32,3700.52,4273.84,11570.64,220050.64
"Oct 8, 2024","2,615.00",-29.80,-1.126739262,223660.95,9597.05,772471,49946.5,3504.1,731310.9,380560.95,20187.8,3713.3,4288.6,11610.6,220810.6
"Oct 7, 2024","2,644.80",-1.00,-0.037795752,226209.744,9706.416,781273.92,50515.68,3544.032,739644.768,384897.744,20417.856,3755.616,4337.472,11742.912,223326.912
"Oct 4, 2024","2,645.80",-11.30,-0.425275676,226295.274,9710.086,781569.32,50534.78,3545.372,739924.428,385043.274,20425.576,3757.036,4339.112,11747.352,223411.352
"Oct 3, 2024","2,657.10",10.00,0.377771901,227261.763,9751.557,784907.34,50750.61,3560.514,743084.586,386687.763,20512.812,3773.082,4357.644,11797.524,224365.524
"Oct 2, 2024","2,647.10",-20.20,-0.757320136,226406.463,9714.857,781953.34,50559.61,3547.114,740287.986,385232.463,20435.612,3758.882,4341.244,11753.124,223521.124
"Oct 1, 2024","2,667.30",31.20,1.183566633,228134.169,9788.991,787920.42,50945.43,3574.182,745937.118,388172.169,20591.556,3787.566,4374.372,11842.812,225226.812
"Sep 30, 2024","2,636.10",-8.20,-0.310100972,225465.633,9674.487,778703.94,50349.51,3532.374,737211.726,383631.633,20350.692,3743.262,4323.204,11704.284,222592.284
"Sep 27, 2024","2,644.30",-25.60,-0.95883741,226166.979,9704.581,781126.22,50506.13,3543.362,739504.938,384824.979,20413.996,3754.906,4336.652,11740.692,223284.692
"Sep 26, 2024","2,669.90",10.70,0.402376655,228356.547,9798.533,788688.46,50995.09,3577.666,746664.234,388550.547,20611.628,3791.258,4378.636,11854.356,225446.356
"Sep 25, 2024","2,659.20",8.00,0.301750151,227441.376,9759.264,785527.68,50790.72,3563.328,743671.872,386993.376,20529.024,3776.064,4361.088,11806.848,224542.848
"Sep 24, 2024","2,651.20",24.70,0.940415001,226757.136,9729.904,783164.48,50637.92,3552.608,741434.592,385829.136,20467.264,3764.704,4347.968,11771.328,223867.328
"Sep 23, 2024","2,626.50",6.60,0.251918012,224644.545,9639.255,775868.1,50166.15,3519.51,734526.99,382234.545,20276.58,3729.63,4307.46,11661.66,221781.66
"Sep 20, 2024","2,619.90",31.90,1.232612056,224080.047,9615.033,773918.46,50040.09,3510.666,732681.234,381274.047,20225.628,3720.258,4296.636,11632.356,221224.356
"Sep 19, 2024","2,588.00",17.30,0.672968452,221351.64,9497.96,764495.2,49430.8,3467.92,723760.08,376631.64,19979.36,3674.96,4244.32,11490.72,218530.72
"Sep 18, 2024","2,570.70",6.40,0.249580782,219871.971,9434.469,759384.78,49100.37,3444.738,718921.962,374113.971,19845.804,3650.394,4215.948,11413.908,217069.908
"Sep 17, 2024","2,564.30",-16.10,-0.623934274,219324.579,9410.981,757494.22,48978.13,3436.162,717132.138,373182.579,19796.396,3641.306,4205.452,11385.492,216529.492
"Sep 16, 2024","2,580.40",-0.90,-0.034866153,220701.612,9470.068,762250.16,49285.64,3457.736,721634.664,375525.612,19920.688,3664.168,4231.856,11456.976,217888.976
"Sep 13, 2024","2,581.30",30.10,1.179836939,220778.589,9473.371,762516.02,49302.83,3458.942,721886.358,375656.589,19927.636,3665.446,4233.332,11460.972,217964.972
"Sep 12, 2024","2,551.20",39.10,1.556466701,218204.136,9362.904,753624.48,48727.92,3418.608,713468.592,371276.136,19695.264,3622.704,4183.968,11327.328,215423.328
"Sep 11, 2024","2,512.10",-0.20,-0.007960833,214859.913,9219.407,742074.34,47981.11,3366.214,702533.886,365585.913,19393.412,3567.182,4119.844,11153.724,212121.724
"Sep 10, 2024","2,512.30",10.50,0.419697818,214877.019,9220.141,742133.42,47984.93,3366.482,702589.818,365615.019,19394.956,3567.466,4120.172,11154.612,212138.612
"Sep 9, 2024","2,501.80",8.30,0.33286545,213978.954,9181.606,739031.72,47784.38,3352.412,699653.388,364086.954,19313.896,3552.556,4102.952,11107.992,211251.992
"Sep 6, 2024","2,493.50",-17.90,-0.712749861,213269.055,9151.145,736579.9,47625.85,3341.29,697332.21,362879.055,19249.82,3540.77,4089.34,11071.14,210551.14
"Sep 5, 2024","2,511.40",18.00,0.721905831,214800.042,9216.838,741867.56,47967.74,3365.276,702338.124,365484.042,19388.008,3566.188,4118.696,11150.616,212062.616
"Sep 4, 2024","2,493.40",3.50,0.140567894,213260.502,9150.778,736550.36,47623.94,3341.156,697304.244,362864.502,19249.048,3540.628,4089.176,11070.696,210542.696
"Sep 3, 2024","2,489.90",-3.90,-0.156387842,212961.147,9137.933,735516.46,47557.09,3336.466,696325.434,362355.147,19222.028,3535.658,4083.436,11055.156,210247.156
"Aug 30, 2024","2,493.80",-31.90,-1.263016194,213294.714,9152.246,736668.52,47631.58,3341.692,697416.108,362922.714,19252.136,3541.196,4089.832,11072.472,210576.472
"Aug 29, 2024","2,525.70",24.70,0.987604958,216023.121,9269.319,746091.78,48240.87,3384.438,706337.262,367565.121,19498.404,3586.494,4142.148,11214.108,213270.108
"Aug 28, 2024","2,501.00",-15.00,-0.59618442,213910.53,9178.67,738795.4,47769.1,3351.34,699429.66,363970.53,19307.72,3551.42,4101.64,11104.44,211184.44
"Aug 27, 2024","2,516.00",-1.70,-0.067521945,215193.48,9233.72,743226.4,48055.6,3371.44,703624.56,366153.48,19423.52,3572.72,4126.24,11171.04,212451.04
"Aug 26, 2024","2,517.70",9.30,0.370754266,215338.881,9239.959,743728.58,48088.07,3373.718,704099.982,366400.881,19436.644,3575.134,4129.028,11178.588,212594.588
"Aug 23, 2024","2,508.40",29.50,1.190043971,214543.452,9205.828,740981.36,47910.44,3361.256,701499.144,365047.452,19364.848,3561.928,4113.776,11137.296,211809.296
"Aug 22, 2024","2,478.90",-29.50,-1.176048477,212020.317,9097.563,732267.06,47346.99,3321.726,693249.174,360754.317,19137.108,3520.038,4065.396,11006.316,209318.316
"Aug 21, 2024","2,508.40",-2.90,-0.115478039,214543.452,9205.828,740981.36,47910.44,3361.256,701499.144,365047.452,19364.848,3561.928,4113.776,11137.296,211809.296
"Aug 20, 2024","2,511.30",9.50,0.379726597,214791.489,9216.471,741838.02,47965.83,3365.142,702310.158,365469.489,19387.236,3566.046,4118.532,11150.172,212054.172
"Aug 19, 2024","2,501.80",3.20,0.12807172,213978.954,9181.606,739031.72,47784.38,3352.412,699653.388,364086.954,19313.896,3552.556,4102.952,11107.992,211251.992
"Aug 16, 2024","2,498.60",45.50,1.854795972,213705.258,9169.862,738086.44,47723.26,3348.124,698758.476,363621.258,19289.192,3548.012,4097.704,11093.784,210981.784
"Aug 15, 2024","2,453.10",13.70,0.561613512,209813.643,9002.877,724645.74,46854.21,3287.154,686033.946,356999.643,18937.932,3483.402,4023.084,10891.764,207139.764
"Aug 14, 2024","2,439.40",-27.30,-1.106741801,208641.882,8952.598,720598.76,46592.54,3268.796,682202.604,355005.882,18832.168,3463.948,4000.616,10830.936,205982.936
"Aug 13, 2024","2,466.70",4.30,0.174626381,210976.851,9052.789,728663.18,47113.97,3305.378,689837.322,358978.851,19042.924,3502.714,4045.388,10952.148,208288.148
"Aug 12, 2024","2,462.40",30.30,1.245836931,210609.072,9037.008,727392.96,47031.84,3299.616,688634.784,358353.072,19009.728,3496.608,4038.336,10933.056,207925.056
"Aug 9, 2024","2,432.10",9.90,0.408719346,208017.513,8925.807,718442.34,46453.11,3259.014,680161.086,353943.513,18775.812,3453.582,3988.644,10798.524,205366.524
"Aug 8, 2024","2,422.20",31.70,1.32608241,207170.766,8889.474,715517.88,46264.02,3245.748,677392.452,352502.766,18699.384,3439.524,3972.408,10754.568,204530.568
"Aug 7, 2024","2,390.50",1.40,0.058599473,204459.465,8773.135,706153.7,45658.55,3203.27,668527.23,347889.465,18454.66,3394.51,3920.42,10613.82,201853.82
"Aug 6, 2024","2,389.10",-12.60,-0.524628388,204339.723,8767.997,705740.14,45631.81,3201.394,668135.706,347685.723,18443.852,3392.522,3918.124,10607.604,201735.604
"Aug 5, 2024","2,401.70",-24.00,-0.98940512,205417.401,8814.239,709462.18,45872.47,3218.278,671659.422,349519.401,18541.124,3410.414,3938.788,10663.548,202799.548
"Aug 2, 2024","2,425.70",-9.30,-0.381930185,207470.121,8902.319,716551.78,46330.87,3250.438,678371.262,353012.121,18726.404,3444.494,3978.148,10770.108,204826.108
"Aug 1, 2024","2,435.00",8.50,0.350298784,208265.55,8936.45,719299,46508.5,3262.9,680972.1,354365.55,18798.2,3457.7,3993.4,10811.4,205611.4
"Jul 31, 2024","2,426.50",21.50,0.893970894,207538.545,8905.255,716788.1,46346.15,3251.51,678594.99,353128.545,18732.58,3445.63,3979.46,10773.66,204893.66
"Jul 30, 2024","2,405.00",27.70,1.165187397,205699.65,8826.35,710437,45935.5,3222.7,672582.3,349999.65,18566.6,3415.1,3944.2,10678.2,203078.2
"Jul 29, 2024","2,377.30",-2.70,-0.113445378,203330.469,8724.691,702254.42,45406.43,3185.582,664835.718,345968.469,18352.756,3375.766,3898.772,10555.212,200739.212
"Jul 26, 2024","2,380.00",28.10,1.19477869,203561.4,8734.6,703052,45458,3189.2,665590.8,346361.4,18373.6,3379.6,3903.2,10567.2,200967.2
"Jul 25, 2024","2,351.90",-61.40,-2.544234036,201158.007,8631.473,694751.26,44921.29,3151.546,657732.354,342272.007,18156.668,3339.698,3857.116,10442.436,198594.436
"Jul 24, 2024","2,413.30",8.70,0.361806537,206409.549,8856.811,712888.82,46094.03,3233.822,674903.478,351207.549,18630.676,3426.886,3957.812,10715.052,203779.052
"Jul 23, 2024","2,404.60",12.60,0.526755853,205665.438,8824.882,710318.84,45927.86,3222.164,672470.436,349941.438,18563.512,3414.532,3943.544,10676.424,203044.424
"Jul 22, 2024","2,392.00",-3.50,-0.146107284,204587.76,8778.64,706596.8,45687.2,3205.28,668946.72,348107.76,18466.24,3396.64,3922.88,10620.48,201980.48
"Jul 19, 2024","2,395.50",-56.30,-2.296272127,204887.115,8791.485,707630.7,45754.05,3209.97,669925.53,348617.115,18493.26,3401.61,3928.62,10636.02,202276.02
"Jul 18, 2024","2,451.80",-3.00,-0.122209549,209702.454,8998.106,724261.72,46829.38,3285.412,685670.388,356810.454,18927.896,3481.556,4020.952,10885.992,207029.992
"Jul 17, 2024","2,454.80",-7.60,-0.308641975,209959.044,9009.116,725147.92,46886.68,3289.432,686509.368,357247.044,18951.056,3485.816,4025.872,10899.312,207283.312
"Jul 16, 2024","2,462.40",39.50,1.630277766,210609.072,9037.008,727392.96,47031.84,3299.616,688634.784,358353.072,19009.728,3496.608,4038.336,10933.056,207925.056
"Jul 15, 2024","2,422.90",8.90,0.368682684,207230.637,8892.043,715724.66,46277.39,3246.686,677588.214,352604.637,18704.788,3440.518,3973.556,10757.676,204589.676
"Jul 12, 2024","2,414.00",-1.00,-0.041407867,206469.42,8859.38,713095.6,46107.4,3234.76,675099.24,351309.42,18636.08,3427.88,3958.96,10718.16,203838.16
"Jul 11, 2024","2,415.00",42.80,1.804232358,206554.95,8863.05,713391,46126.5,3236.1,675378.9,351454.95,18643.8,3429.3,3960.6,10722.6,203922.6
"Jul 10, 2024","2,372.20",12.10,0.51269014,202894.266,8705.974,700747.88,45309.02,3178.748,663409.452,345226.266,18313.384,3368.524,3890.408,10532.568,200308.568
"Jul 9, 2024","2,360.10",4.90,0.208050272,201859.353,8661.567,697173.54,45077.91,3162.534,660025.566,343465.353,18219.972,3351.342,3870.564,10478.844,199286.844
"Jul 8, 2024","2,355.20",-33.30,-1.394180448,201440.256,8643.584,695726.08,44984.32,3155.968,658655.232,342752.256,18182.144,3344.384,3862.528,10457.088,198873.088
"Jul 5, 2024","2,388.50",28.70,1.216204763,204288.405,8765.795,705562.9,45620.35,3200.59,667967.91,347598.405,18439.22,3391.67,3917.14,10604.94,201684.94
"Jul 3, 2024","2,359.80",36.80,1.584158416,201833.694,8660.466,697084.92,45072.18,3162.132,659941.668,343421.694,18217.656,3350.916,3870.072,10477.512,199261.512
"Jul 2, 2024","2,323.00",-4.60,-0.197628458,198686.19,8525.41,686214.2,44369.3,3112.82,649650.18,338066.19,17933.56,3298.66,3809.72,10314.12,196154.12
"Jul 1, 2024","2,327.60",-0.10,-0.004296086,199079.628,8542.292,687573.04,44457.16,3118.984,650936.616,338735.628,17969.072,3305.192,3817.264,10334.544,196542.544
"Jun 28, 2024","2,327.70",3.20,0.137664014,199088.181,8542.659,687602.58,44459.07,3119.118,650964.582,338750.181,17969.844,3305.334,3817.428,10334.988,196550.988
"Jun 27, 2024","2,324.50",25.30,1.100382742,198814.485,8530.915,686657.3,44397.95,3114.83,650069.67,338284.485,17945.14,3300.79,3812.18,10320.78,196280.78
"Jun 26, 2024","2,299.20",-17.40,-0.751100751,196650.576,8438.064,679183.68,43914.72,3080.928,642994.272,334602.576,17749.824,3264.864,3770.688,10208.448,194144.448
"Jun 25, 2024","2,316.60",-13.40,-0.575107296,198138.798,8501.922,684323.64,44247.06,3104.244,647860.356,337134.798,17884.152,3289.572,3799.224,10285.704,195613.704
"Jun 24, 2024","2,330.00",13.60,0.587117942,199284.9,8551.1,688282,44503,3122.2,651607.8,339084.9,17987.6,3308.6,3821.2,10345.2,196745.2
"Jun 21, 2024","2,316.40",-37.40,-1.588920044,198121.692,8501.188,684264.56,44243.24,3103.976,647804.424,337105.692,17882.608,3289.288,3798.896,10284.816,195596.816
"Jun 20, 2024","2,353.80",23.40,1.004119464,201320.514,8638.446,695312.52,44957.58,3154.092,658263.708,342548.514,18171.336,3342.396,3860.232,10450.872,198754.872
"Jun 18, 2024","2,330.40",18.00,0.778412039,199319.112,8552.568,688400.16,44510.64,3122.736,651719.664,339143.112,17990.688,3309.168,3821.856,10346.976,196778.976
"Jun 17, 2024","2,312.40",-19.00,-0.814960968,197779.572,8486.508,683082.96,44166.84,3098.616,646685.784,336523.572,17851.728,3283.608,3792.336,10267.056,195259.056
"Jun 14, 2024","2,331.40",31.20,1.356403791,199404.642,8556.238,688695.56,44529.74,3124.076,651999.324,339288.642,17998.408,3310.588,3823.496,10351.416,196863.416
"Jun 13, 2024","2,300.20",-35.80,-1.532534247,196736.106,8441.734,679479.08,43933.82,3082.268,643273.932,334748.106,17757.544,3266.284,3772.328,10212.888,194228.888
"Jun 12, 2024","2,336.00",28.50,1.235102925,199798.08,8573.12,690054.4,44617.6,3130.24,653285.76,339958.08,18033.92,3317.12,3831.04,10371.84,197251.84
"Jun 11, 2024","2,307.50",-0.20,-0.008666638,197360.475,8468.525,681635.5,44073.25,3092.05,645315.45,335810.475,17813.9,3276.65,3784.3,10245.3,194845.3
"Jun 10, 2024","2,307.70",2.50,0.10845046,197377.581,8469.259,681694.58,44077.07,3092.318,645371.382,335839.581,17815.444,3276.934,3784.628,10246.188,194862.188
"Jun 7, 2024","2,305.20",-65.10,-2.746487786,197163.756,8460.084,680956.08,44029.32,3088.968,644672.232,335475.756,17796.144,3273.384,3780.528,10235.088,194651.088
"Jun 6, 2024","2,370.30",16.20,0.688161081,202731.759,8699.001,700186.62,45272.73,3176.202,662878.098,344949.759,18298.716,3365.826,3887.292,10524.132,200148.132
"Jun 5, 2024","2,354.10",28.60,1.229843045,201346.173,8639.547,695401.14,44963.31,3154.494,658347.606,342592.173,18173.652,3342.822,3860.724,10452.204,198780.204
"Jun 4, 2024","2,325.50",-21.10,-0.899173272,198900.015,8534.585,686952.7,44417.05,3116.17,650349.33,338430.015,17952.86,3302.21,3813.82,10325.22,196365.22
"Jun 3, 2024","2,346.60",23.70,1.020276379,200704.698,8612.022,693185.64,44820.06,3144.444,656250.156,341500.698,18115.752,3332.172,3848.424,10418.904,198146.904
"May 31, 2024","2,322.90",-20.00,-0.853642921,198677.637,8525.043,686184.66,44367.39,3112.686,649622.214,338051.637,17932.788,3298.518,3809.556,10313.676,196145.676
"May 30, 2024","2,342.90",2.60,0.111096868,200388.237,8598.443,692092.66,44749.39,3139.486,655215.414,340962.237,18087.188,3326.918,3842.356,10402.476,197834.476
"May 29, 2024","2,340.30",-14.90,-0.632642663,200165.859,8588.901,691324.62,44699.73,3136.002,654488.298,340583.859,18067.116,3323.226,3838.092,10390.932,197614.932
"May 28, 2024","2,355.20",22.70,0.973204716,201440.256,8643.584,695726.08,44984.32,3155.968,658655.232,342752.256,18182.144,3344.384,3862.528,10457.088,198873.088
"May 24, 2024","2,332.50",-2.50,-0.107066381,199498.725,8560.275,689020.5,44550.75,3125.55,652306.95,339448.725,18006.9,3312.15,3825.3,10356.3,196956.3
"May 23, 2024","2,335.00",-54.20,-2.268541771,199712.55,8569.45,689759,44598.5,3128.9,653006.1,339812.55,18026.2,3315.7,3829.4,10367.4,197167.4
"May 22, 2024","2,389.20",-32.50,-1.342032457,204348.276,8768.364,705769.68,45633.72,3201.528,668163.672,347700.276,18444.624,3392.664,3918.288,10608.048,201744.048
"May 21, 2024","2,421.70",-12.20,-0.501253133,207128.001,8887.639,715370.18,46254.47,3245.078,677252.622,352430.001,18695.524,3438.814,3971.588,10752.348,204488.348
"May 20, 2024","2,433.90",21.70,0.899593732,208171.467,8932.413,718974.06,46487.49,3261.426,680664.474,354205.467,18789.708,3456.138,3991.596,10806.516,205518.516
"May 17, 2024","2,412.20",32.20,1.352941176,206315.466,8852.774,712563.88,46073.02,3232.348,674595.852,351047.466,18622.184,3425.324,3956.008,10710.168,203686.168
"May 16, 2024","2,380.00",-8.70,-0.364214845,203561.4,8734.6,703052,45458,3189.2,665590.8,346361.4,18373.6,3379.6,3903.2,10567.2,200967.2
"May 15, 2024","2,388.70",35.30,1.499957508,204305.511,8766.529,705621.98,45624.17,3200.858,668023.842,347627.511,18440.764,3391.954,3917.468,10605.828,201701.828
"May 14, 2024","2,353.40",17.30,0.74055049,201286.302,8636.978,695194.36,44949.94,3153.556,658151.844,342490.302,18168.248,3341.828,3859.576,10449.096,198721.096
"May 13, 2024","2,336.10",-31.20,-1.317957166,199806.633,8573.487,690083.94,44619.51,3130.374,653313.726,339972.633,18034.692,3317.262,3831.204,10372.284,197260.284
"May 10, 2024","2,367.30",35.20,1.509369238,202475.169,8687.991,699300.42,45215.43,3172.182,662039.118,344513.169,18275.556,3361.566,3882.372,10510.812,199894.812
"May 9, 2024","2,332.10",18.50,0.79961964,199464.513,8558.807,688902.34,44543.11,3125.014,652195.086,339390.513,18003.812,3311.582,3824.644,10354.524,196922.524
"May 8, 2024","2,313.60",-1.60,-0.0691085,197882.208,8490.912,683437.44,44189.76,3100.224,647021.376,336698.208,17860.992,3285.312,3794.304,10272.384,195360.384
"May 7, 2024","2,315.20",-6.40,-0.27567195,198019.056,8496.784,683910.08,44220.32,3102.368,647468.832,336931.056,17873.344,3287.584,3796.928,10279.488,195495.488
"May 6, 2024","2,321.60",22.60,0.983036103,198566.448,8520.272,685800.64,44342.56,3110.944,649258.656,337862.448,17922.752,3296.672,3807.424,10307.904,196035.904
"May 3, 2024","2,299.00",-0.20,-0.008698678,196633.47,8437.33,679124.6,43910.9,3080.66,642938.34,334573.47,17748.28,3264.58,3770.36,10207.56,194127.56
"May 2, 2024","2,299.20",-0.70,-0.030436106,196650.576,8438.064,679183.68,43914.72,3080.928,642994.272,334602.576,17749.824,3264.864,3770.688,10208.448,194144.448
"May 1, 2024","2,299.90",8.50,0.370952256,196710.447,8440.633,679390.46,43928.09,3081.866,643190.034,334704.447,17755.228,3265.858,3771.836,10211.556,194203.556
"Apr 30, 2024","2,291.40",-54.00,-2.302379125,195983.442,8409.438,676879.56,43765.74,3070.476,640812.924,333467.442,17689.608,3253.788,3757.896,10173.816,193485.816
"Apr 29, 2024","2,345.40",10.60,0.454000343,200602.062,8607.618,692831.16,44797.14,3142.836,655914.564,341326.062,18106.488,3330.468,3846.456,10413.576,198045.576
"Apr 26, 2024","2,334.80",5.00,0.214610696,199695.444,8568.716,689699.92,44594.68,3128.632,652950.168,339783.444,18024.656,3315.416,3829.072,10366.512,197150.512
"Apr 25, 2024","2,329.80",5.30,0.228006023,199267.794,8550.366,688222.92,44499.18,3121.932,651551.868,339055.794,17986.056,3308.316,3820.872,10344.312,196728.312
"Apr 24, 2024","2,324.50",-3.20,-0.13747476,198814.485,8530.915,686657.3,44397.95,3114.83,650069.67,338284.485,17945.14,3300.79,3812.18,10320.78,196280.78
"Apr 23, 2024","2,327.70",-4.50,-0.192950862,199088.181,8542.659,687602.58,44459.07,3119.118,650964.582,338750.181,17969.844,3305.334,3817.428,10334.988,196550.988
"Apr 22, 2024","2,332.20",-66.20,-2.760173449,199473.066,8559.174,688931.88,44545.02,3125.148,652223.052,339405.066,18004.584,3311.724,3824.808,10354.968,196930.968
"Apr 19, 2024","2,398.40",16.10,0.675817487,205135.152,8802.128,708487.36,45809.44,3213.856,670736.544,349039.152,18515.648,3405.728,3933.376,10648.896,202520.896
"Apr 18, 2024","2,382.30",10.60,0.446936796,203758.119,8743.041,703731.42,45501.93,3192.282,666234.018,346696.119,18391.356,3382.866,3906.972,10577.412,201161.412
